eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	13	Box-258	0	-140.242	-3215.95	-1322.77	-0.00334956	-0.1	-0.0292369	0.000347774	64.5017	0.594533	64.5017	0	0	5.41636	5.3107	-0.174011	-5.19505	-1.51887	-0.0321331	-0.959323	-0.280476
0	13	Box-259	0	-143.781	-3311.95	-1351.03	-0.00404593	-0.1	-0.0296489	0.000348246	64.8358	0.601081	64.8358	0	0	5.35119	5.24553	-0.207378	-5.12559	-1.51968	-0.0387611	-0.958027	-0.284045
0	13	Box-260	0	-147.968	-3407.95	-1379.91	-0.00472209	-0.1	-0.0303234	0.000348988	65.1705	0.607728	65.1705	0	0	5.28349	5.17783	-0.238464	-5.04998	-1.53133	-0.0451429	-0.955995	-0.28989
0	13	Box-261	0	-152.598	-3503.95	-1409.49	-0.00547168	-0.1	-0.0312426	0.000350013	65.506	0.614471	65.506	0	2.02206e-08	5.21834	5.11268	-0.272112	-4.9731	-1.55373	-0.0521561	-0.953201	-0.297805
0	13	Box-262	0	-157.458	-3599.95	-1439.88	-0.00485299	-0.1	-0.0318892	0.000350562	65.8424	0.621331	65.8424	0	0	5.13403	5.02837	-0.237073	-4.88509	-1.55781	-0.0461865	-0.951713	-0.303494
0	13	Box-263	0	-162.033	-3695.95	-1470.97	-0.00426124	-0.1	-0.0332648	0.000351899	66.1794	0.628307	66.1794	0	5.59457e-08	5.06291	4.95725	-0.204502	-4.79912	-1.59642	-0.0404009	-0.948104	-0.315385
0	13	Box-264	0	-166.024	-3791.95	-1503.5	-0.00416357	-0.1	-0.0342469	0.000352936	66.5178	0.635421	66.5178	0	0	4.97907	4.87341	-0.195928	-4.70578	-1.61159	-0.0393592	-0.945325	-0.323745
0	13	Box-265	0	-170	-3887.95	-1536.93	-0.00435948	-0.1	-0.0352791	0.000354095	66.8573	0.642667	66.8573	0	0	4.89719	4.79153	-0.201114	-4.61324	-1.62751	-0.0410767	-0.942239	-0.332414
0	13	Box-266	0	-174.309	-3983.95	-1570.82	-0.0043349	-0.1	-0.0354934	0.000354332	67.1972	0.650051	67.1972	0	0	4.81746	4.7118	-0.196592	-4.5351	-1.60966	-0.040818	-0.941614	-0.334211
0	13	Box-267	0	-178.622	-4079.95	-1605.15	-0.00480025	-0.1	-0.035999	0.000354969	67.5377	0.657553	67.5377	0	5.66442e-08	4.75055	4.64489	-0.214288	-4.46409	-1.60703	-0.0451191	-0.939932	-0.338367
0	13	Box-268	0	-183.473	-4175.95	-1639.72	-0.0055142	-0.1	-0.0359458	0.000355027	67.8785	0.665195	67.8785	0	0	4.66916	4.5635	-0.241901	-4.38688	-1.5769	-0.0518216	-0.939785	-0.337814
0	13	Box-269	0	-189.119	-4271.95	-1674.41	-0.00629891	-0.1	-0.0363879	0.000355676	68.2196	0.672964	68.2196	0	0	4.5978	4.49214	-0.271606	-4.31196	-1.56903	-0.0590887	-0.938078	-0.341347
0	13	Box-270	0	-195.33	-4367.95	-1709.64	-0.00669923	-0.1	-0.0367856	0.000356216	68.5615	0.680852	68.5615	0	0	4.53056	4.4249	-0.284212	-4.24246	-1.56062	-0.0627493	-0.936665	-0.344558
