eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	-1.55026	7056.05	-1.31512	9.93907e-05	-0.1	-4.32975e-05	0.000333573	29.8349	0.208702	29.8349	0	0	15.0355	14.9298	0.0149435	-15.0351	-0.00650982	0.000993907	-0.999999	-0.000432975
0	-13	Box-223	0	-1.45626	6960.05	-1.26697	-5.4683e-05	-0.1	0.000222745	0.000333573	30.1551	0.210957	30.1551	0	8.95271e-07	14.9627	14.857	-0.00818184	-14.9623	0.0333278	-0.000546829	-0.999997	0.00222744
0	-13	Box-222	0	-1.53503	6864.05	-1.06492	-3.8848e-06	-0.1	0.000140131	0.000333573	30.4753	0.213223	30.4753	0	0	14.8819	14.7762	-0.000578117	-14.8815	0.0208536	-3.8848e-05	-0.999999	0.00140131
0	-13	Box-221	0	-1.48832	6768.05	-0.778799	0.000109671	-0.1	0.000501194	0.000333577	30.7956	0.215501	30.7956	0	5.98466e-08	14.8155	14.7098	0.0162477	-14.8149	0.0742514	0.0010967	-0.999987	0.00501187
0	-13	Box-220	0	-1.40834	6672.05	-0.182899	6.5335e-05	-0.1	0.000766508	0.000333583	31.1158	0.217789	31.1158	0	0	14.7472	14.6416	0.00963456	-14.7464	0.113032	0.000653331	-0.99997	0.00766485
0	-13	Box-219	0	-1.31596	6576.05	0.58834	-3.75031e-05	-0.1	0.000822146	0.000333584	31.436	0.220088	31.436	0	0	14.6793	14.5737	-0.00550488	-14.6784	0.120678	-0.000375019	-0.999966	0.00822118
0	-13	Box-218	0	-1.31453	6480.05	1.37632	-4.05717e-05	-0.1	0.000812525	0.000333584	31.7563	0.222396	31.7563	0	3.97131e-08	14.6172	14.5115	-0.00593008	-14.6163	0.118761	-0.000405703	-0.999967	0.00812498
0	-13	Box-217	0	-1.33035	6384.05	2.19264	9.89311e-05	-0.1	0.00085671	0.000333585	32.0765	0.224719	32.0765	0	0	14.4986	14.3929	0.0143427	-14.4977	0.124203	0.000989274	-0.999963	0.00856678
0	-13	Box-216	0	-1.28972	6288.05	3.09803	-6.30756e-05	-0.1	0.00103119	0.000333591	32.3968	0.227058	32.3968	0	0	14.4291	14.3234	-0.0091005	-14.4279	0.148779	-0.000630722	-0.999947	0.0103113
0	-13	Box-215	0	-1.28352	6192.05	4.28746	5.64777e-05	-0.1	0.00137039	0.000333605	32.717	0.229409	32.717	0	0	14.3462	14.2406	0.00810145	-14.3445	0.196576	0.000564724	-0.999906	0.0137026
0	-13	Box-214	0	-1.22747	6096.05	5.59756	7.37549e-05	-0.1	0.00140644	0.000333606	33.0373	0.231773	33.0373	0	0	14.2712	14.1656	0.0105244	-14.2694	0.200691	0.000737476	-0.999901	0.014063
0	-13	Box-213	0	-1.15889	6000.05	7.02483	0.000124003	-0.1	0.0016063	0.000333617	33.3575	0.234149	33.3575	0	0	14.2031	14.0974	0.0176094	-14.2009	0.228109	0.00123987	-0.99987	0.0160609
0	-13	Box-212	0	-1.05511	5904.05	8.49716	0.000161884	-0.1	0.0015553	0.000333614	33.6778	0.236537	33.6778	0	0	14.1256	14.02	0.0228636	-14.1235	0.219663	0.00161864	-0.999878	0.0155511
0	-13	Box-211	0	-1.05132	5808.05	9.96756	-0.000157321	-0.1	0.0014845	0.000333611	33.9981	0.238938	33.9981	0	0	14.0499	13.9442	-0.0221003	-14.0479	0.208541	-0.00157303	-0.999889	0.0148433
0	-13	Box-210	0	-1.26131	5712.05	11.3375	-0.000361478	-0.1	0.00130021	0.000333604	34.3183	0.241351	34.3183	0	0	13.9868	13.8812	-0.0505533	-13.9852	0.181836	-0.00361445	-0.999909	0.0130009
0	-13	Box-209	0	-1.72252	5616.05	12.6874	-0.000732163	-0.1	0.00144893	0.000333618	34.6386	0.243777	34.6386	0	0	13.8992	13.7936	-0.101749	-13.897	0.201357	-0.00732067	-0.999868	0.0144874
0	-13	Box-208	0	-2.49267	5520.05	14.135	-0.000999462	-0.1	0.00151195	0.000333629	34.9589	0.246215	34.9589	0	0	13.8332	13.7276	-0.138231	-13.8305	0.209111	-0.00999298	-0.999836	0.0151171
0	-13	Box-207	0	-3.45073	5424.05	15.6702	-0.00101264	-0.1	0.00166653	0.000333637	35.2792	0.248668	35.2792	0	0	13.7493	13.6436	-0.1392	-13.7463	0.229086	-0.0101245	-0.99981	0.0166621
0	-13	Box-206	0	-4.39444	5328.05	17.4228	-0.000873329	-0.1	0.00202802	0.000333655	35.5995	0.251133	35.5995	0	0	13.68	13.5743	-0.119438	-13.6762	0.277356	-0.00873116	-0.999756	0.0202752
0	-13	Box-205	0	-5.16996	5232.05	19.4598	-0.000765905	-0.1	0.002285	0.000333671	35.9198	0.253612	35.9198	0	0	13.6098	13.5041	-0.104205	-13.6054	0.310884	-0.00765683	-0.99971	0.0228434
0	-13	Box-204	0	-5.86419	5136.05	21.7554	-0.000595082	-0.1	0.00250368	0.000333685	36.2401	0.256105	36.2401	0	4.97753e-08	13.5266	13.421	-0.0804654	-13.5217	0.33854	-0.00594885	-0.999669	0.0250285
