eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	-13	Box-224	0	999.859	7056.05	999.552	-4.01935e-05	-0.1	1.82041e-05	0.000333569	29.8346	0.1568	29.8346	0	0	19.9561	19.8505	-0.00802094	-19.9558	0.00363278	-0.000401935	-1	0.000182041
0	-13	Box-223	0	999.791	6960.05	999.653	-3.16048e-05	-0.1	0.000109078	0.000333569	30.1548	0.158498	30.1548	0	0	19.8778	19.7722	-0.00628225	-19.8775	0.021682	-0.000316048	-0.999999	0.00109078
0	-13	Box-222	0	999.762	6864.05	999.8	-0.000116946	-0.1	0.000233081	0.00033357	30.475	0.160202	30.475	0	0	19.8085	19.7028	-0.0231647	-19.8081	0.046169	-0.00116945	-0.999997	0.0023308
0	-13	Box-221	0	999.675	6768.05	1000.15	-2.60277e-05	-0.1	0.000586147	0.000333575	30.7952	0.161913	30.7952	0	0	19.7452	19.6395	-0.00513906	-19.7446	0.115732	-0.000260273	-0.999983	0.00586137
0	-13	Box-220	0	999.69	6672.05	1000.74	8.41796e-05	-0.1	0.000581266	0.000333575	31.1155	0.163629	31.1155	0	0	19.6694	19.5638	0.0165571	-19.6688	0.114328	0.000841782	-0.999983	0.00581256
0	-13	Box-219	0	999.755	6576.05	1001.28	7.30897e-05	-0.1	0.000580468	0.000333575	31.4357	0.165353	31.4357	0	0	19.5687	19.4631	0.0143023	-19.5681	0.113587	0.000730885	-0.999983	0.00580458
0	-13	Box-218	0	999.776	6480.05	1001.98	-3.92593e-05	-0.1	0.0008279	0.00033358	31.7559	0.167085	31.7559	0	2.18578e-08	19.4993	19.3937	-0.00765493	-19.4984	0.161427	-0.00039258	-0.999966	0.00827872
0	-13	Box-217	0	999.679	6384.05	1002.83	-0.000186339	-0.1	0.000908532	0.000333583	32.0762	0.168823	32.0762	0	0	19.4178	19.3121	-0.0361808	-19.4167	0.176407	-0.00186331	-0.999957	0.00908493
0	-13	Box-216	0	999.492	6288.05	1003.76	-0.000172986	-0.1	0.00101336	0.000333587	32.3964	0.170568	32.3964	0	0	19.342	19.2364	-0.0334568	-19.3407	0.195992	-0.00172977	-0.999947	0.0101331
0	-13	Box-215	0	999.317	6192.05	1004.77	-0.000175842	-0.1	0.00115398	0.000333592	32.7167	0.172321	32.7167	0	6.25549e-08	19.2618	19.1561	-0.0338674	-19.2602	0.222259	-0.0017583	-0.999932	0.011539
0	-13	Box-214	0	999.113	6096.05	1005.92	-0.00032139	-0.1	0.00121169	0.000333595	33.0369	0.174079	33.0369	0	0	19.1981	19.0924	-0.0616949	-19.1963	0.2326	-0.00321365	-0.999921	0.012116
0	-13	Box-213	0	998.867	6000.05	1007.18	-0.000132553	-0.1	0.00140939	0.000333603	33.3572	0.175844	33.3572	0	0	19.1294	19.0237	-0.0253535	-19.1272	0.269577	-0.00132539	-0.9999	0.0140925
0	-13	Box-212	0	998.764	5904.05	1008.62	-8.03871e-05	-0.1	0.00165244	0.000333615	33.6774	0.177615	33.6774	0	0	19.0608	18.9551	-0.0153201	-19.0579	0.31492	-0.000803761	-0.999863	0.0165221
0	-13	Box-211	0	998.784	5808.05	1010.36	9.21852e-05	-0.1	0.00194026	0.000333632	33.9977	0.179394	33.9977	0	0	18.9902	18.8845	0.0175026	-18.9863	0.368385	0.000921678	-0.999811	0.019399
0	-13	Box-210	0	998.97	5712.05	1012.31	0.000280131	-0.1	0.00209631	0.000333644	34.318	0.181179	34.318	0	0	18.9075	18.8019	0.0529533	-18.903	0.396267	0.00280069	-0.999776	0.0209584
0	-13	Box-209	0	999.274	5616.05	1014.4	0.000421492	-0.1	0.00231123	0.000333661	34.6383	0.182971	34.6383	0	0	18.8385	18.7328	0.0793796	-18.833	0.435275	0.00421376	-0.999724	0.023106
0	-13	Box-208	0	999.733	5520.05	1016.61	0.000577739	-0.1	0.00227827	0.000333662	34.9586	0.18477	34.9586	0	0	18.7711	18.6654	0.108416	-18.7656	0.427531	0.00577579	-0.999724	0.0227764
0	-13	Box-207	0	1000.45	5424.05	1018.8	0.000870923	-0.1	0.00213648	0.000333658	35.2789	0.186575	35.2789	0	0	18.7097	18.6041	0.162902	-18.7045	0.399617	0.00870692	-0.999734	0.0213591
0	-13	Box-206	0	1001.3	5328.05	1021	0.000925086	-0.1	0.00250769	0.000333689	35.5993	0.188386	35.5993	0	0	18.6495	18.5438	0.172451	-18.6425	0.467513	0.00924714	-0.999643	0.0250688
0	-13	Box-205	0	1002.14	5232.05	1023.48	0.000683582	-0.1	0.00264101	0.000333694	35.9196	0.190204	35.9196	0	0	18.5757	18.47	0.126931	-18.5685	0.490396	0.00683328	-0.999628	0.0264003
0	-13	Box-204	0	1002.78	5136.05	1026.14	0.000571985	-0.1	0.00299299	0.000333724	36.24	0.192029	36.24	0	0	18.4953	18.3897	0.10574	-18.4865	0.553297	0.00571719	-0.999536	0.029916
0	-13	Box-203	0	1003.39	5040.05	1029.09	0.000861266	-0.1	0.00317852	0.00033375	36.5603	0.193862	36.5603	0	3.29039e-08	18.4267	18.321	0.158614	-18.4164	0.585369	0.008608	-0.999458	0.031768
0	-13	Box-202	0	1004.13	4944.05	1032.28	0.00071376	-0.1	0.0034521	0.000333777	36.8808	0.195702	36.8808	0	0	18.3602	18.2546	0.130965	-18.3485	0.633411	0.00713317	-0.999379	0.0344996
0	-13	Box-201	0	1004.9	4848.05	1035.64	0.000872893	-0.1	0.00350299	0.000333787	37.2012	0.197549	37.2012	0	0	18.2776	18.1719	0.159437	-18.2654	0.639836	0.00872325	-0.999349	0.0350071
0	-13	Box-200	0	1005.67	4752.05	1039.12	0.00063438	-0.1	0.0037045	0.000333805	37.5216	0.199404	37.5216	0	0	18.21	18.1043	0.115437	-18.1968	0.674103	0.00633932	-0.999294	0.0370189
0	-13	Box-199	0	1006.21	4656.05	1042.82	0.000536326	-0.1	0.00403173	0.000333846	37.8421	0.201267	37.8421	0	0	18.1243	18.0187	0.0971235	-18.109	0.730107	0.00535883	-0.999174	0.0402839
0	-13	Box-198	0	1006.74	4560.05	1046.72	0.000587189	-0.1	0.0041214	0.000333859	38.1626	0.203138	38.1626	0	3.41311e-08	18.0475	17.9419	0.10588	-18.0316	0.743154	0.00586681	-0.999135	0.0411783
0	-13	Box-197	0	1007.35	4464.05	1050.75	0.000772996	-0.1	0.00430153	0.000333888	38.4831	0.205018	38.4831	0	0	17.9528	17.8471	0.138639	-17.9353	0.771494	0.00772259	-0.999046	0.0429743
0	-13	Box-196	0	1008.04	4368.05	1054.9	0.000714309	-0.1	0.00434964	0.000333894	38.8037	0.20691	38.8037	0	0	17.808	17.7024	0.127079	-17.7904	0.773819	0.00713616	-0.99903	0.0434542
0	-13	Box-195	0	1008.74	4272.05	1059.15	0.000724029	-0.1	0.00445663	0.00033391	39.1242	0.208814	39.1242	0	0	17.744	17.6383	0.128338	-17.7256	0.789964	0.00723292	-0.998982	0.044521
0	-13	Box-194	0	1009.45	4176.05	1063.42	0.00071849	-0.1	0.00447782	0.000333913	39.4448	0.210726	39.4448	0	0	17.6741	17.5684	0.126854	-17.6556	0.790586	0.00717752	-0.998973	0.0447322
0	-13	Box-193	0	1010.21	4080.05	1067.8	0.000908901	-0.1	0.00457819	0.000333933	39.7653	0.212645	39.7653	0	1.96997e-08	17.6038	17.4981	0.159824	-17.5843	0.805043	0.00907912	-0.998912	0.0457321
0	-13	Box-192	0	1011.08	3984.05	1072.35	0.000790513	-0.1	0.00502151	0.000334001	40.0859	0.214573	40.0859	0	0	17.5228	17.4171	0.138339	-17.4999	0.878758	0.00789493	-0.99871	0.0501503
0	-13	Box-191	0	1011.77	3888.05	1077.21	0.000678627	-0.1	0.00502552	0.000333999	40.4066	0.21651	40.4066	0	0	17.4502	17.3446	0.118268	-17.4275	0.875824	0.00677756	-0.998717	0.0501907
0	-13	Box-190	0	1012.48	3792.05	1082.02	0.000711852	-0.1	0.00501798	0.000333998	40.7272	0.218455	40.7272	0	0	17.3813	17.2756	0.123568	-17.3587	0.871055	0.0071094	-0.998718	0.0501154
0	-13	Box-189	0	1013.22	3696.05	1086.88	0.000832737	-0.1	0.005151	0.000334024	41.0479	0.220409	41.0479	0	0	17.2923	17.1867	0.143801	-17.2685	0.889501	0.00831606	-0.998641	0.05144
0	-13	Box-188	0	1013.9	3600.05	1091.89	0.000677519	-0.1	0.00543108	0.00033407	41.3685	0.222372	41.3685	0	0	17.2214	17.1157	0.116502	-17.1953	0.933892	0.00676507	-0.998506	0.0542297
