eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz
0	13	Box-224	0	-0.0343084	7056.05	99.5103	0.000336209	-0.1	-0.000614168	0.000333646	6.48605	0.134262	6.48605	0	0	5.04268	4.93702	0.0169498	-5.04145	-0.030963	0.00336201	-0.999975	-0.00614153
0	13	Box-223	0	0.132988	6960.05	98.3777	-5.82315e-05	-0.1	-0.00170525	0.000333689	6.80637	0.141026	6.80637	0	0	4.95413	4.84847	-0.00288379	-4.95228	-0.0844488	-0.00058223	-0.999854	-0.01705
0	13	Box-222	0	-0.450962	6864.05	96.5694	-0.001185	-0.1	-0.002358	0.000333759	7.12673	0.147906	7.12673	0	0	4.87879	4.77314	-0.05778	-4.87595	-0.114975	-0.0118459	-0.999652	-0.0235718
0	13	Box-221	0	-1.40994	6768.05	93.8469	-0.00101769	-0.1	-0.0034969	0.000333866	7.44718	0.154885	7.44718	0	0	4.81002	4.70436	-0.0489068	-4.80568	-0.16805	-0.0101702	-0.999337	-0.0349459
0	13	Box-220	0	-2.50533	6672.05	90.2419	-0.00172098	-0.1	-0.00406942	0.000333973	7.76773	0.161971	7.76773	0	3.18557e-08	4.73807	4.63241	-0.0814416	-4.73227	-0.192576	-0.0171931	-0.999025	-0.0406545
0	13	Box-219	0	-4.06985	6576.05	86.1012	-0.00143801	-0.1	-0.00459725	0.000334036	8.08837	0.169154	8.08837	0	0	4.67728	4.57162	-0.0671646	-4.67067	-0.214722	-0.0143634	-0.998842	-0.0459192
0	13	Box-218	0	-5.4607	6480.05	81.4281	-0.00108955	-0.1	-0.00545008	0.000334167	8.40909	0.176435	8.40909	0	0	4.61178	4.50612	-0.050157	-4.60346	-0.250893	-0.0108787	-0.998459	-0.0544169
0	13	Box-217	0	-6.30693	6384.05	76.2087	-0.000790252	-0.1	-0.00557775	0.000334183	8.72988	0.183828	8.72988	0	0	4.54357	4.43791	-0.0358391	-4.53515	-0.252959	-0.00789001	-0.998417	-0.0556892
0	13	Box-216	0	-7.0816	6288.05	70.6764	-0.000870843	-0.1	-0.00568893	0.000334209	9.05073	0.19131	9.05073	0	0	4.48275	4.37709	-0.0389624	-4.4741	-0.254529	-0.00869404	-0.998348	-0.0567953
0	13	Box-215	0	-8.2706	6192.05	64.7558	-0.00157177	-0.1	-0.00704633	0.000334528	9.37168	0.198918	9.37168	0	0	4.41784	4.31218	-0.0692382	-4.40511	-0.310399	-0.0156769	-0.997404	-0.0702804
0	13	Box-214	0	-9.89866	6096.05	57.8921	-0.00208135	-0.087437	-0.00636371	0.000292599	9.69282	0.206636	9.69282	0	0	4.35369	4.24803	-0.103322	-4.3397	-0.315813	-0.023739	-0.997081	-0.0725606
0	13	Box-214	0	-9.90074	6095.96	57.8857	-0.000299105	-0.012563	-0.000914245	4.20406e-05	9.69286	0.206637	9.69286	0	2.12452e-09	4.35369	4.24803	-0.103322	-4.3397	-0.315813	-0.023739	-0.997081	-0.0725606
0	13	Box-213	0	-12.0582	6000.05	50.6975	-0.001883	-0.1	-0.00790203	0.000334765	10.0142	0.214492	10.0142	0	0	4.27829	4.17263	-0.0802713	-4.26294	-0.336859	-0.0187682	-0.996717	-0.0787609
0	13	Box-212	0	-13.9638	5904.05	42.5121	-0.00235189	-0.1	-0.00883576	0.000335062	10.3357	0.222501	10.3357	0	0	4.19713	4.09148	-0.0982707	-4.17837	-0.369191	-0.0234212	-0.995846	-0.0879905
0	13	Box-211	0	-16.2352	5808.05	33.948	-0.00245419	-0.1	-0.00885401	0.000335084	10.6574	0.230744	10.6574	0	1.13714e-07	4.02761	3.92195	-0.0983966	-4.00934	-0.354977	-0.0244389	-0.995806	-0.0881663
0	13	Box-210	0	-18.5149	5712.05	24.9163	-0.00218747	-0.1	-0.0100177	0.000335432	10.9792	0.239232	10.9792	0	1.57878e-07	3.96132	3.85566	-0.0861699	-3.93926	-0.394624	-0.0217606	-0.994784	-0.0996547
0	13	Box-209	0	-20.4952	5616.05	15.3145	-0.00208287	-0.1	-0.00987471	0.000335382	11.3012	0.24788	11.3012	0	0	3.89603	3.79037	-0.0807094	-3.87492	-0.382637	-0.0207234	-0.994946	-0.0982481
0	13	Box-208	0	-22.5055	5520.05	5.57524	-0.00114812	-0.0488734	-0.00494038	0.000163962	11.6231	0.256646	11.6231	0	8.16965e-09	3.83599	3.73034	-0.0897487	-3.81407	-0.385377	-0.0234053	-0.994662	-0.100502
0	13	Box-208	0	-22.5066	5520	5.5703	-0.00120306	-0.0511266	-0.00516588	0.00017152	11.6233	0.256651	11.6233	0	8.54624e-09	3.83599	3.73034	-0.0897487	-3.81407	-0.385377	-0.0234053	-0.994662	-0.100502
0	13	Box-207	0	-24.8267	5424.05	-4.24647	-0.0030323	-0.1	-0.0098286	0.000335457	11.9454	0.265601	11.9454	0	5.44968e-08	3.75658	3.65092	-0.113268	-3.73539	-0.367136	-0.0301639	-0.994752	-0.0977701
0	13	Box-206	0	-27.4481	5328.05	-13.649	-0.0025624	-0.1	-0.00951635	0.000335318	12.2674	0.274715	12.2674	0	0	3.6886	3.58294	-0.0940223	-3.66931	-0.349184	-0.0255005	-0.995179	-0.0947046
0	13	Box-205	0	-29.7262	5232.05	-23.1482	-0.00226787	-0.1	-0.0105801	0.000335654	12.5894	0.284016	12.5894	0	0	3.61752	3.51187	-0.08153	-3.595	-0.380354	-0.0225471	-0.994197	-0.105187
0	13	Box-204	0	-31.7128	5136.05	-33.3445	-0.0016441	-0.1	-0.010498	0.000335591	12.9117	0.293501	12.9117	0	0	3.54118	3.43552	-0.0578687	-3.51979	-0.369509	-0.0163489	-0.994402	-0.104393
0	13	Box-203	0	-32.606	5040.05	-43.8748	-0.000264855	-0.1	-0.0112732	0.000335834	13.234	0.3032	13.234	0	0	3.47134	3.36568	-0.00913187	-3.44788	-0.388687	-0.00263187	-0.993702	-0.112022
0	13	Box-202	0	-33.0383	4944.05	-55.8388	-0.000907394	-0.1	-0.0140699	0.000337025	13.5569	0.313099	13.5569	0	0	3.40765	3.30199	-0.0306033	-3.37265	-0.474529	-0.00898508	-0.990207	-0.139321
0	13	Box-201	0	-34.2536	4848.05	-70.0109	-0.00180754	-0.1	-0.0153337	0.000337685	13.8807	0.323196	13.8807	0	2.57249e-08	3.34598	3.24032	-0.0597417	-3.30515	-0.5068	-0.0178637	-0.98829	-0.151541
0	13	Box-200	0	-35.4622	4752.05	-85.2195	-0.000580539	-0.1	-0.0157603	0.000337863	14.2051	0.333543	14.2051	0	0	3.27231	3.16666	-0.0187554	-3.23068	-0.509163	-0.00573452	-0.987791	-0.155678
0	13	Box-199	0	-36.0272	4656.05	-101.14	-0.000185807	-0.1	-0.0177906	0.000338986	14.5299	0.344104	14.5299	0	0	3.209	3.10334	-0.00586717	-3.15767	-0.561768	-0.00182934	-0.984539	-0.175155
0	13	Box-198	0	-36.5693	4560.05	-118.501	-0.000998135	-0.1	-0.0185039	0.000339436	14.8555	0.354935	14.8555	0	0	3.13521	3.02955	-0.0307523	-3.08097	-0.5701	-0.00981426	-0.98326	-0.181942
0	13	Box-197	0	-37.7466	4464.05	-136.572	-0.00146696	-0.1	-0.0190758	0.000339817	15.1816	0.366037	15.1816	0	0	3.05948	2.95382	-0.0440554	-3.00318	-0.572881	-0.0144083	-0.982186	-0.18736
0	13	Box-196	0	-38.9492	4368.05	-155.147	-0.00124795	-0.1	-0.019064	0.000339815	15.508	0.377466	15.508	0	3.0926e-08	2.95073	2.84507	-0.0361463	-2.89645	-0.552178	-0.0122578	-0.982235	-0.187253
0	13	Box-195	0	-39.982	4272.05	-174.121	-0.0011567	-0.1	-0.0207587	0.000340925	15.8346	0.389226	15.8346	0	3.89288e-08	2.89063	2.78497	-0.0327141	-2.82822	-0.587102	-0.0113249	-0.979063	-0.203241
0	13	Box-194	0	-40.7697	4176.05	-194.469	0.000379319	-0.1	-0.0218517	0.000341677	16.1622	0.401309	16.1622	0	8.60383e-08	2.82185	2.71619	0.0104497	-2.75484	-0.60198	0.00370573	-0.976941	-0.213478
0	13	Box-193	0	-40.6022	4080.05	-215.903	-0.00011697	-0.1	-0.0221699	0.000341917	16.4906	0.413756	16.4906	0	0	2.74357	2.63791	-0.00313076	-2.67654	-0.593388	-0.00114198	-0.976294	-0.216444
0	13	Box-192	0	-41.4647	3984.05	-237.281	-0.00171283	-0.1	-0.0224953	0.000342214	16.8189	0.426532	16.8189	0	0	2.67936	2.5737	-0.044733	-2.61164	-0.587495	-0.0167084	-0.975483	-0.219437
0	13	Box-191	0	-43.3226	3888.05	-259.229	-0.00283218	-0.1	-0.0226539	0.000342426	17.1477	0.439577	17.1477	0	0	2.6166	2.51094	-0.0721891	-2.54888	-0.577422	-0.0276114	-0.974915	-0.220856
0	13	Box-190	0	-45.9225	3792.05	-281.42	-0.00280499	-0.1	-0.0233441	0.000342955	17.4768	0.453001	17.4768	0	7.26683e-08	2.54823	2.44257	-0.0695203	-2.47845	-0.578572	-0.0273053	-0.973455	-0.227244
